Date,Time,study_ID,subject_ID,participant_ID,age,gender,session,condition,response,corr3,trial_index,accuracy,bias_old,bias_sim,bias_new
10/06/2024,21:49:00,27,17814,148,12,Male,11,TL,1,1,8,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,1,2,14,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,2,2,20,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TR,0,0,26,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,0,2,32,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TR,0,0,38,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TR,0,0,44,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,0,2,50,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TL,0,1,56,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TR,0,0,62,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,1,2,68,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TR,0,0,74,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,1,2,80,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,1,2,86,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TL,0,1,92,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TL,0,1,98,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,0,2,104,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,0,2,110,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TL,0,1,116,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/06/2024,21:49:00,27,17814,148,12,Male,11,TF,1,2,122,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,0,2,8,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,1,2,14,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TL,0,1,20,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TL,0,1,26,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,1,2,32,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,1,2,38,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TR,0,0,44,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
